,Anger,Happiness,Fear,Sadness,NG_score,Neutral_Dummy,Interaction_anger_Neutral,Interaction_fear_Neutral,Interaction_happiness_Neutral,Interaction_sadness_Neutral,Number_Outgroup_Words_log,Number_Ingroup_Words_log,Interaction_Outgroup_anger,Interaction_Ingroup_anger,Interaction_Outgroup_fear,Interaction_Outgroup_happiness,id,Party_retweeted_author,author_id_new,Follower_count,RT_count,text
2098,0.045035556,0.03954988,0.046665117,0.042949967,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826440395080994816,Republican,217543151,717269,1,I support @BetsyDeVos - more in this morning’s @postandcourier: https://t.co/YpYQ81ofmy
2099,0.13971555,0.044976227,0.28403956,0.04342499,82.5,1.0,0.13971555,0.28403956,0.044976227,0.04342499,0.0,1.0986122886681096,0.0,0.1534932201480237,0.0,0.0,694931617777893376,Republican,21157904,168095,1,.@SenAlexander and I are working to make sure HHS takes action to protect Americans from Zika virus via @ABC https://t.co/d7rVv1xTax
2100,0.41603807,0.06423486,0.1583159999999999,0.06781686,100.0,1.0,0.41603807,0.1583159999999999,0.06423486,0.06781686,0.0,0.0,0.0,0.0,0.0,0.0,671651904724869120,Republican,13218102,365745,1,‘No Child Left Behind’ replacement plan shifts power to states on education https://t.co/mBtwyp4YV0 via @WSJ
2101,0.7403106700000001,0.040655788,0.11848596,0.06239007,69.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.5131442536489441,0.0,0.08212820910993845,0.028180444825642855,357522998401576960,Republican,216881337,4615072,1,"This week's ""nuclear option"" debate was nothing more than a power grab by the Democrats.  Read more here: http://t.co/7uhqQFSWH6"
2102,0.13105498,0.51029974,0.12486222,0.049393766,100.0,1.0,0.13105498,0.12486222,0.51029974,0.049393766,0.0,1.3862943611198906,0.0,0.18168077977068,0.0,0.0,1322889576785022976,Republican,13218102,365745,1,"Sen. John Cornyn stops in Waco, Belton as part of bus tour https://t.co/mO57k2oriq via @KCENNews"
2103,0.13536465,0.058461048,0.72148377,0.04116341,100.0,1.0,0.13536465,0.72148377,0.058461048,0.04116341,0.6931471805599453,0.0,0.0938276254949838,0.0,0.50009444099526,0.04052211059377963,1105414620112736256,Republican,13218102,365745,1,=&gt; Democrats float packing the Supreme Court if they win in 2020. https://t.co/2sVxhcvkya via @WSJOpinion
2104,0.062689915,0.47308013,0.041056253,0.041585237,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.08690667566358524,0.0,0.0,1023299317329813504,Republican,13218102,365745,1,Sen. John Cornyn praises Dallas police mental health crisis response program https://t.co/5gKg8ZcxPu
2105,0.6295259999999999,0.07861124,0.099670924,0.06144663,100.0,1.0,0.6295259999999999,0.099670924,0.07861124,0.06144663,0.0,0.0,0.0,0.0,0.0,0.0,953646169762205696,Republican,13218102,365745,1,Lower electricity bills for North Texans when Oncor shares tax-cut windfall with consumers https://t.co/hRyGISDq4F #TaxCutsandJobsAct
2106,0.106943384,0.19703633,0.054471817,0.065706134,100.0,1.0,0.106943384,0.054471817,0.19703633,0.065706134,0.0,0.0,0.0,0.0,0.0,0.0,404975164594462720,Republican,13218102,365745,1,What Ethnic Diversity Looks Like: Fort Bend County http://t.co/Wb69DvAab2 via @TexasTribune
2107,0.3814738,0.072845586,0.43760395,0.06449731,92.5,1.0,0.3814738,0.43760395,0.072845586,0.06449731,1.0986122886681096,0.0,0.41909180448492067,0.0,0.480757077039705,0.0800290559548296,403877214262804480,Republican,13218102,365745,1,Cruz: Democrats want to pack court with judges to protect ObamaCare | TheHill http://t.co/jj9BcUAdDC via @TheHill
2108,0.508988,0.14253338,0.23873581,0.06063924,90.0,1.0,0.508988,0.23873581,0.14253338,0.06063924,0.6931471805599453,0.0,0.3528035971388454,0.0,0.1654790536001948,0.09879661048267929,386901468499804160,Republican,13218102,365745,1,"Cornyn: Obama ""AWOL"" on shutdown, debt ceiling debates - CBS News Video http://t.co/VLUVMQ2OBv"
2109,0.2676167,0.08510268,0.4289358,0.16268928,100.0,1.0,0.2676167,0.4289358,0.08510268,0.16268928,0.0,0.0,0.0,0.0,0.0,0.0,384845274994462720,Republican,13218102,365745,1,When did it start? Reid: 'Our negotiation is over with' (via @DailyCaller) #DCapp http://t.co/YSvsBjNoOr
2110,0.6602363,0.06756844,0.14372459,0.07637348,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4576409298483302,0.4576409298483302,0.09962229433563412,0.046834873680833826,367282731983454208,Republican,13218102,365745,1,President Obama’s phony recovery - Jeb Bush Jr. and Justin Vélez-Hagan - http://t.co/DNquspHOCq: http://t.co/5whvtTXXQy via @POLITICO
2111,0.2667714,0.06560366,0.09099992,0.05311333,100.0,1.0,0.2667714,0.09099992,0.06560366,0.05311333,0.0,0.0,0.0,0.0,0.0,0.0,1221925527080112128,Republican,18170310,62892,1,ICYMI: Op-ed from Hatch Foundation Executive Director Matt Sandgren on #dataprivacy💻 \n\nRead more: \nhttps://t.co/pXDQcQKjI8
2112,0.08973238,0.106415175,0.04628913,0.029151587,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.06219774620193362,0.0,0.0,1201912118628569088,Republican,18170310,62892,1,"""UT punches well above its weight, taking in more people per capita than large states such as CA, TX and NY."" \n\nI'm proud to consider myself a Utahn along with 60k refugees. May this season encourage civility and a warm welcome towards everyone. -OGH\n\nhttps://t.co/C9Ml1ffgzv"
2113,0.107664846,0.04028177,0.28317598,0.06460677,100.0,1.0,0.107664846,0.28317598,0.04028177,0.06460677,0.0,1.0986122886681096,0.0,0.11828192287315956,0.0,0.0,1267440776860053504,Democrat,459051498,8537,1,"(1/2) In the midst of this turmoil we should remember the words of Congressman John Lewis, ""Organize. Demonstrate. Sit-in. Stand-up. Vote. Be constructive, not destructive."" \n\nhttps://t.co/VaiTJAuREw"
2114,0.04160452,0.13685982,0.34682503,0.039072074,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430111037095174144,Democrat,7429102,499550,1,"Good luck to several Virginians in tonight's #SuperBowl, especially #RVA's own @DangeRussWilson: http://t.co/rDZrGAGU18"
2115,0.056427088,0.38252732,0.042323124,0.039276037,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268192054544420864,Democrat,30354991,20049253,1,"The people of Ferguson voted for historic change last night. \n\nCongratulations, @Ella4Ferguson, on your victory. Your leadership in Ferguson will pave the way for a better future for the next generation. \nhttps://t.co/o7c23i8GEF"
2116,0.5673672,0.032678973,0.19260016,0.09296881,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570137343558053888,Democrat,1074518754,149111,1,Abortion bans are threatening the health and safety of women across Wisconsin with delayed and denied care. We must do everything we can to repeal our 1849 law and restore the reproductive rights and freedoms of Wisconsin women.\nhttps://t.co/U8osheayuf
2117,0.07373034,0.3450623,0.13234812,0.032609258,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.05110597729272616,0.0,0.0,1555252744897822720,Democrat,1058520120,744107,1,"BREAKING: Today, Senator @PattyMurray and I are introducing the Reproductive Healthcare Accessibility Act to help ensure those in the disability community—all 61 million of us—are not left behind in getting the care we need, when we need it. https://t.co/RpYcMd7MzB"
2118,0.38592944,0.04227146,0.16453996,0.04967576,100.0,1.0,0.38592944,0.16453996,0.04227146,0.04967576,0.0,1.0986122886681096,0.0,0.4239868253428019,0.0,0.0,1534540528410320896,Democrat,970207298,7040193,1,Democrats must use every tool to protect the constitutional right to an abortion. \n \n@PattyMurray and I are leading over 20 Senators urging @POTUS to use his executive authority to defend reproductive freedoms from this extremist Supreme Court.\nhttps://t.co/NHn1yniRcW
2119,0.7084210999999999,0.03020241,0.16445966,0.064883776,92.5,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,1.3785238082949287,0.0,0.3200237215041862,0.05877117614492968,1524425937307291648,Democrat,29201047,496951,1,Republicans have been chipping away at abortion care for years—and this weekend Mitch McConnell made it clear that they’re planning to criminalize abortion nationwide. Not on my watch. \nhttps://t.co/7fyYnwRnoD
2120,0.25361335,0.020840805,0.13181493,0.3121008999999999,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440788111064125440,Democrat,1074518754,149111,1,No student should live in fear of being who they are at school. Everyone deserves to pursue their dreams free of harassment and bullying.\n \nWe're honoring Tyler Clementi’s life by making sure what happened to Tyler never happens to another student again. https://t.co/mc80OzZgND
2121,0.097679906,0.031472817,0.21232978,0.06044481,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417907395540496384,Democrat,1074518754,149111,1,"COVID-19 caused significant financial stress on families across the country, but if workers don’t have access to quality, affordable child care, they can’t get back to work.\n\nWe need to #InvestInChildCare -- for families, for workers, and for our economy. https://t.co/unA2Mu4fHQ"
2122,0.77582365,0.042260487,0.08980916,0.06006489,92.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.8523293957293464,0.0,0.0,1187473344410468352,Democrat,970207298,7040193,1,"14 months after the @OIGatHHS recommended that @HHSgov recover at least $341,000 in taxpayer dollars that former Secretary Tom Price wasted on lavish travel, there’s no evidence HHS has done so. @PattyMurray, @RonWyden &amp; I want answers. https://t.co/EtmvglPrVJ"
2123,0.16841878,0.08552401,0.1617625,0.04342048,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095336785444405248,Democrat,117501995,255485,1,There are 100+ bills in the #PublicLands package. Here's what it does for Washington:\n\n✔Saves #LWCF\n✔Protects Methow headwaters from mining\n✔Increases safety for #firefighters\n✔Addresses water challenges in Yakima Valley\n✔Improves volcano monitoring\n\nhttps://t.co/idnGOt59tp
2124,0.65056735,0.033134405,0.20348784,0.07077376,82.5,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.9018778488337102,0.0,0.28209404514846653,0.045934038810562704,1057348056654512128,Democrat,1074518754,149111,1,Congressional Republicans have plans to gut guaranteed health care protections and raise costs for people with pre-existing conditions. The Trump Administration is even making it easier for insurance companies to sell you junk plans. \nhttps://t.co/Vw52SycPXd
2125,0.7471257,0.029890109,0.09617954,0.06627683,100.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,1.338669547678639,0.0,0.17233060154099847,0.05355588583700871,1054837875831988224,Democrat,17494010,3458906,1,"#EverybodyShouldGet protections for pre-existing conditions. But President Trump, Senator McConnell, and the Republicans keep working to undermine them, no matter what they might say. https://t.co/W2lWaK01jS"
2126,0.48115146,0.023080088,0.28955725,0.14403197,87.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,1.0986122886681096,0.5285989066666024,0.5285989066666024,0.31811115312294397,0.02535606830034137,1054821561239252992,Democrat,970207298,7040194,1,The opioid epidemic is relentless. Trump’s “emergency” response? Speeding up a few grants and other half measures. It’s not nearly enough. A new GAO report from @PattyMurray &amp; me shows that @realDonaldTrump broke his promise to address the #OpioidEpidemic. https://t.co/S83oqsz9XP
2127,0.6699064,0.040534515,0.19298302,0.061368827,100.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.9286874647981259,0.0,0.26753127241788704,0.056192769575229624,1052259942961430528,Democrat,278124059,711983,1,"Republicans used to care about fiscal responsibility, but the Trump admin has exploded the budget deficit &amp; created the largest deficit in 6 years thanks to tax cuts and special deals for the wealthiest Americans who don’t need them. https://t.co/DJ49LhsUbR"
2128,0.32997546,0.10435324,0.06547403,0.054625656,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.228721559752971,0.0,0.0,857280702403969024,Democrat,2167097881,199579,2,So-called 'conversion therapy' is fraud &amp; has no place in America—proud to join @TedLieu &amp; @PattyMurray to end it: https://t.co/tj0zGVkG9L
2129,0.062281955,0.43275297,0.1802938,0.049024142,100.0,1.0,0.062281955,0.1802938,0.43275297,0.049024142,0.6931471805599453,0.6931471805599453,0.043170561508011386,0.043170561508011386,0.12497013914243867,0.2999615010344426,492359875494961152,Democrat,29442313,12495880,1,Happening now: Sen. Sanders is holding a press conference in the #Senate TV/Radio gallery. Watch live: http://t.co/SJQYca7rWT
2130,0.29396608,0.24323416,0.08166252,0.03644527,100.0,1.0,0.29396608,0.08166252,0.24323416,0.03644527,0.0,0.0,0.0,0.0,0.0,0.0,489459039693451264,Republican,150078976,1099209,1,On the floor to highlight my support of #NotMyBossBusiness Act &amp; my thoughts on #SCOTUS #HobbyLobby decision. Tune in http://t.co/sh1ryBrhxY
2131,0.16047923,0.51766866,0.14840826,0.04277632,100.0,1.0,0.16047923,0.14840826,0.51766866,0.04277632,0.0,0.0,0.0,0.0,0.0,0.0,489434237817606144,Democrat,29201047,496950,1,HAPPENING NOW: Sen. Merkley speaks on #NotMyBossBusiness Act on Senate floor. http://t.co/V0lIljkLuM
2132,0.15644354,0.5022532,0.12373735,0.036067422,100.0,1.0,0.15644354,0.12373735,0.5022532,0.036067422,0.0,0.0,0.0,0.0,0.0,0.0,489422299880521728,Democrat,29201047,496950,1,WATCH: Sen. Merkley will join debate on #NotMyBossBusiness Act this AM. Senate to vote TODAY. http://t.co/V0lIljkLuM
2133,0.21966675,0.30027726,0.27767405,0.03826762,100.0,1.0,0.21966675,0.27767405,0.30027726,0.03826762,0.0,0.0,0.0,0.0,0.0,0.0,489403269425664000,Democrat,109287731,129752,1,Heading to Senate floor to call for passage of the “Not My Boss’ Business Act.” Watch here: http://t.co/K5Jm5KichP
2134,0.3315427999999999,0.117776416,0.2935261999999999,0.045508716,100.0,1.0,0.3315427999999999,0.2935261999999999,0.117776416,0.045508716,0.0,0.0,0.0,0.0,0.0,0.0,489057104012247040,Democrat,15442036,103556,1,On my way to the Senate floor right now to urge my colleagues to pass the #NotMyBossBusiness Act. WATCH: http://t.co/huq6wQd0rG
2135,0.80408907,0.0413462999999999,0.06830632,0.05038236,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487292764418498560,Democrat,15442036,103556,2,This is the 21st Century &amp; we’re talking about access to birth control? #NotMyBossBusiness #HobbyLobby http://t.co/K7bOpgTABb
2136,0.17608963,0.39484185,0.038330086,0.034291565,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.1934542314250206,0.0,0.0,486968079105413120,Democrat,72198806,1548510,1,Proud to join @PattyMurray &amp; @MarkUdall to intro #NotMyBossBusiness bill to reverse #SCOTUS's #HobbyLobby decision: http://t.co/NgPF0f7y6I
2137,0.7198224,0.034723148,0.08677446,0.056777257,92.5,1.0,0.7198224,0.08677446,0.034723148,0.056777257,0.0,0.0,0.0,0.0,0.0,0.0,486958000335114240,Democrat,43910797,502777,1,Women – not their bosses – should make their own health decisions. #notmybossbusiness http://t.co/HsoXrtaYoI
2138,0.06968445,0.36979458,0.03224374,0.03122774,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474963295003480064,Democrat,112740986,19199,1,Proud to sponsor the bipartisan SAME Act. Join the conversation to talk about this important legislation #SAMElove http://t.co/hm84babMYg
2139,0.5372218,0.049267627,0.14946273,0.076537065,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.3723737760053388,0.0,0.0,448516864080355328,Democrat,15442036,103556,1,Read my op-ed w/ @PattyMurray on what #ACA has done for the health &amp; well-being of American women &amp; their families http://t.co/YbJe2MKBoT
2140,0.045501575,0.7332000000000001,0.08168646,0.033165403,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.03153928842228689,0.0,0.0,428290325950382080,Democrat,224285242,306202,1,".@PattyMurray And with the clairvoyant manatee on our side, the @Broncos can't lose. #sb48 #unitedinorange http://t.co/oRC5r9T4sX"
2141,0.21027234,0.12930833,0.2234645999999999,0.071661696,100.0,1.0,0.21027234,0.2234645999999999,0.12930833,0.071661696,0.0,0.0,0.0,0.0,0.0,0.0,341908558436257792,Republican,229592356,55673,1,Will hear from top military officials at today's SASC hearing on sexual assaults in military. Watch live: http://t.co/uwOT9Iyb8v #CombatMSA
2142,0.17597498,0.2382811,0.27780733,0.039785426,100.0,1.0,0.17597498,0.27780733,0.2382811,0.039785426,0.0,0.0,0.0,0.0,0.0,0.0,331839597963259904,Republican,229592356,55673,1,Speaking on Senate floor momentarily about legislation to combat military sexual assault #CombatMSA. Watch live: http://t.co/D0c3opMIfA
2143,0.18404104,0.27789828,0.06357397,0.03674973,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.20218974816325908,0.0,0.0,1042850996660133888,Democrat,158470209,27945,1,It was an honor to join @MariaCantwell at @PPFA yesterday to stand up for Dr. Ford and stand against Judge Kavanaugh’s record on women’s health. #WhatsatStake https://t.co/ScFGpfmz1i
2144,0.6888974999999999,0.032420073,0.15989436,0.0808427999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024403694568267776,Democrat,113355380,19949,1,Pat Morrisey &amp; others who signed onto a lawsuit that would allow insurance companies to deny coverage for people with pre-existing conditions are sacrificing their own constituents to help the big insurance companies. #wvsen #wvpol https://t.co/cbElTbGorO
2145,0.5456856999999999,0.03336959,0.29860425,0.056219567,100.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.5994970157704593,0.0,0.32805029849852435,0.03666024164181646,1539336119665496064,Democrat,1074518754,149111,1,Trying to deliver fake electors to Vice President Pence on #January6th is direct support for Trump's conspiracy to overturn the will of the people in Wisconsin. https://t.co/Pl4RMw2FCb
2146,0.18160287,0.24367951,0.100094534,0.054821752,92.5,1.0,0.18160287,0.100094534,0.24367951,0.054821752,1.6094379124341003,1.0986122886681096,0.2922785439848413,0.19951114463939718,0.16109593784702408,0.3921870418773644,1002592551826751488,Republican,76649729,127107,1,"Read my bipartisan op-ed ""Supreme Court needs to recognize 21st century marketplace"" with @SenatorEnzi, @SenatorDurbin and @HeidiHeitkamp in @TheHill: https://t.co/eK5SJGLVKa"
2147,0.3144158999999999,0.02238861,0.4637469999999999,0.12486735,85.0,1.0,0.3144158999999999,0.4637469999999999,0.02238861,0.12486735,0.0,1.0986122886681096,0.0,0.3454211714926434,0.0,0.0,529361888631865344,Republican,202206694,161392,1,"ICYMI @SenatorEnzi @CynthiaLummis &amp; I wrote in @CSTribune how #WOTUS rule will hurt WY farmers, ranchers &amp; businesses http://t.co/0QNg9oxhu6"
2148,0.7183115999999999,0.032432597,0.091836065,0.099020466,69.5,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.49789566030350313,0.0,0.06365590952846986,0.02248056316878694,350609870468300800,Republican,216881337,4615072,1,Obamacare is still unconstitutional one year after Supreme Court approval. Read more here: http://t.co/gg9EhiGCIF
2149,0.77421856,0.037351966,0.08933907,0.06537589,82.5,1.0,0.77421856,0.08933907,0.037351966,0.06537589,0.0,0.6931471805599453,0.0,0.5366474120011808,0.0,0.0,1514422908738838528,Republican,975200486,583655,1,This is why I am suing @CDCgov. @RandPaul and 16 members of congress have joined this lawsuit. The federal judge assigned to our case gave DOJ until last Friday to respond. We will file our response this Friday. Looking for a national injunction.\nhttps://t.co/79kBfvzpCF
2150,0.1377614,0.39362562,0.0368070999999999,0.038652483,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.09548892599999086,0.0,0.0,1296108615393320960,Republican,975200486,583657,1,".@LibertyCliff, President of Young Americans for Liberty, writes on pardoning Edward Snowden. Thank you for mentioning me, @RandPaul, and @justinamash!\n\nhttps://t.co/QwalKH6ulO"
2151,0.08004893,0.12673599,0.089789145,0.035755202,62.0,1.0,0.08004893,0.089789145,0.12673599,0.035755202,0.0,0.6931471805599453,0.0,0.05548569013634042,0.0,0.0,1030097351988400128,Republican,975200486,583657,1,My thoughts about Russia hysteria and @RandPaul’s heroic effort to engage in dialogue: \n\nhttps://t.co/dZzfioASfU
2152,0.44577014,0.03576334,0.3956640999999999,0.07601129,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953717967237369856,Republican,975200486,583658,1,"""He admitted to lying to Congress and was unremorseful and flippant about it. The integrity of our federal government is at stake because his behavior sets the standard for the entire intelligence community.” https://t.co/I34SwIrvVz"
2153,0.075159974,0.70816857,0.033645283,0.035023462,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911218525800419328,Republican,216881337,4615065,1,Good to see @MooreSenate gets it. He won't vote for fake repeal! Roy Moore Speaks Out Against Graham-Cassidy.  https://t.co/ii1nTyQFDp
2154,0.44092882,0.055369552,0.38604167,0.07376593,95.0,1.0,0.44092882,0.38604167,0.055369552,0.07376593,0.0,1.3862943611198906,0.0,0.6112571368212473,0.0,0.0,852164484395302912,Republican,88784440,694063,1,Mike Lee joins @RandPaul on bill requiring congressional approval for Syria-type military action: https://t.co/sEYu6vq9Tu via @SpectrumNews
2155,0.2828292,0.09925066,0.2890170999999999,0.042212233,92.5,1.0,0.2828292,0.2890170999999999,0.09925066,0.042212233,0.6931471805599453,0.0,0.19604226256002488,0.0,0.2003313879986117,0.06879531514771374,817033268465958912,Republican,1209417007,598510,1,"There are 3,853 reasons for the House to pass the #REINSAct today - one for every regulation Obama created in 2016.\nhttps://t.co/i9dyDap58n"
2156,0.6622785,0.05601035,0.17613955,0.043746248,100.0,1.0,0.6622785,0.17613955,0.05601035,0.043746248,0.0,0.0,0.0,0.0,0.0,0.0,816802445032570880,Republican,975200486,583658,1,"Congress created the Federal Reserve, so it is Congress’s responsibility to #AuditTheFed\n\nhttps://t.co/ajv5KEivaA"
2157,0.12107218,0.10230248,0.12804092,0.04396776,100.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0839208402112462,0.0839208402112462,0.0887512026943015,0.07091067557629019,732207762894147584,Democrat,21406834,263471,1,Important @nytimes editorial on #OpioidEpidemic.\nMy bill w @RandPaul would expand access to Tx for opioid addiction https://t.co/O0EdlNIssr
2158,0.054858994,0.4236995999999999,0.06303933,0.030990552,100.0,1.0,0.054858994,0.06303933,0.4236995999999999,0.030990552,0.0,0.6931471805599453,0.0,0.038025357019454954,0.0,0.0,499152123402018816,Republican,838462994,26593,1,Colo. man moves hemp operation to Ky. to make medicine  http://t.co/Chxo9uX7Lc #hemp #StandWithRand #TeamComer @RepThomasMassie @SenRandpaul
2159,0.58009577,0.053857982,0.17949975,0.045201443,92.5,1.0,0.58009577,0.17949975,0.053857982,0.045201443,0.6931471805599453,0.6931471805599453,0.4020917474302505,0.4020917474302505,0.12441974562371505,0.03733150837394828,478927376160927744,Democrat,250188760,513412,1,Retweet to call for NSA reform that actually bans bulk collection. @MarkUdall @SenRandPaul &amp; my op-ed http://t.co/IPDXSzKe1t #EndThisDragnet
2160,0.04642244,0.7942699,0.057077322,0.037190363,100.0,1.0,0.04642244,0.057077322,0.7942699,0.037190363,0.0,0.0,0.0,0.0,0.0,0.0,461830245423665152,Republican,838462994,26593,1,Hemp seeds expected to arrive in Kentucky in coming days - WDRB 41 Louisville News http://t.co/rEakNIxlL8
2161,0.13538124,0.38317493,0.122930884,0.031457696,100.0,1.0,0.13538124,0.122930884,0.38317493,0.031457696,0.0,0.6931471805599453,0.0,0.09383912480670929,0.0,0.0,395179769722961920,Democrat,242836537,228192,1,"Sen. Leahy &amp; Rep. Sensenbrenner today in #POLITICO, on their new bill to curb electronic surveillance: http://t.co/m6oL6ZkqSR #PRIVACY"
2162,0.30305237,0.17928015,0.10724258,0.046602033,100.0,1.0,0.30305237,0.10724258,0.17928015,0.046602033,1.3862943611198906,1.3862943611198906,0.4201197916550187,0.4201197916550187,0.14866978392594876,0.24853506100572814,368009341569216512,Democrat,242836537,228192,1,Column by Sens. Patrick Leahy + Rand Paul in USNews today on their bill to curb use of mandatory min. sentences: http://t.co/Nvm0fykNax
2163,0.13127652,0.10356482,0.092799895,0.05660523,92.5,1.0,0.13127652,0.092799895,0.10356482,0.05660523,0.6931471805599453,1.0986122886681096,0.09099394971172127,0.14422199808558486,0.06432398557550896,0.07178566298819823,43703183561867264,Republican,88784440,694063,1,Joining @tomcoburn @SenRandPaul @JimDeMint and others to reduce spending http://t.co/Wv1oqB5
2164,0.37249178,0.045457486,0.058023434,0.19232823,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598351202147864576,Republican,968650362,648234,1,"General Jones is right. No American victim of terrorism should be forgotten. While our debt to the Marine victims of the 1983 Beirut Marine Barracks Bombing can never be fully repaid, my bill with @SenDanSullivan will deliver some measure of justice.  https://t.co/tnQ3qXOGjQ"
2165,0.33043626,0.058301065,0.25988457,0.044142798,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879377105842262016,Republican,19394188,2805398,1,"Must-read @WSJ on @SenDanSullivan's leadership on missile defense: ""The Missile Defense Imperative"" https://t.co/IWNPtxwHxM"
2166,0.057480972,0.48635194,0.053438205,0.027388426,95.0,1.0,0.057480972,0.053438205,0.48635194,0.027388426,0.0,1.791759469228055,0.0,0.10299207588143268,0.0,0.0,778719655577780224,Republican,217543151,717269,1,Working w/@SenJoniErnst @marcorubio @SenDanSullivan @SenatorLankford on our new #SenateOpportunityCoalition  https://t.co/647PipDd9K
2167,0.07377033,0.13618296,0.049429443,0.03189178,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775789412395384832,Republican,11651202,88548,1,Leading my fellow Senate freshmen on the floor talking about the importance of funding our troops. Watch: https://t.co/qwXpQAnZPZ
2168,0.12998727,0.04404799,0.15139589,0.28240743,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729669060003246080,Republican,19394188,2805398,1,"Must-read @SenDanSullivan @washingtonpost: ""The truth about our continuing combat role"" https://t.co/H7n06bAwr2"
2169,0.58157265,0.04156674,0.18293335,0.06919427,69.5,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.6389228600432775,0.40311544263827587,0.20097282631722432,0.04566573136387225,1527712593900625920,Republican,11651202,88548,1,".@JoeBiden handing over the US’ sovereignty to the @WHO—which has spent the past two years acting as an arm of the Chinese Communist Party—is unimaginable. \n\nThis is a direct threat to Americans’ rights, &amp; I’m glad to work with @SenTomCotton to stop it. \nhttps://t.co/OuWIf3B5bT"
2170,0.041223396,0.04410732,0.03825608,0.55605495,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456325975722049536,Republican,5558312,107755,1,"We honor the service and sacrifice of Forester, AR's Fireman First Class Daniel Edward Reagan – a hero who died in the attack on Pearl Harbor aboard the U.S.S. Oklahoma. His identification and return to Arkansas will help bring his loved ones closure.\n\nhttps://t.co/nZ11Pf2CD2"
2171,0.6981925,0.037270926,0.11558491,0.08756526,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.4839501628630996,0.0,0.0,1455585637185241088,Republican,278145569,945933,1,.@SenTomCotton is spot on — “Reparations for illegal aliens is absolute insanity and will only encourage more lawbreaking.” https://t.co/0Z3swNI6Vs
2172,0.10148431,0.02632238,0.17435904,0.10761668,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428000845409316864,Republican,2862577383,73851,2,The United States must ensure that Americans stuck in Afghanistan can return home safe immediately.\n\nAny attempt by the Taliban to harm our citizens must be met with force.\n\nhttps://t.co/K69EyRhgua
